"epsilon","mach_number","pressure","rad_temp","rho","rhoE","rhou","temperature","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
1.6526813071286517766e-05,1.0499681883808400507,0.099160590031667369959,0.1862982395109687439,5.5165687956115023738,0.23984320012837928582,1.0025689299096638418,0.18629823781240087421,1,1,-0.039999999105930328369,0,0
1.652681319314923259e-05,1.0499851377039022271,0.099161160601412140503,0.18629823985439261658,5.5166004543141573535,0.23984752147804613842,1.0025908752260270784,0.1862982406362223009,2,2,-0.039111111313104629517,0,0
1.652681330546691948e-05,1.0499681757117989012,0.099160591481942075842,0.1862982401709174507,5.51656884358606181,0.23984320143770485045,1.0025689295034758697,0.18629823891697541716,3,3,-0.038222223520278930664,0,0
1.6526813584422251892e-05,1.0499851306400957984,0.099161161564625260878,0.18629824095704733411,5.5166004794169767322,0.23984752258205480069,1.0025908756318699933,0.18629824159811703144,4,4,-0.03733333200216293335,0,0
1.652681387158972797e-05,1.0499681608248445652,0.099160593203507854665,0.18629824176632001076,5.516568899777349877,0.23984320301839959222,1.002568929097982231,0.18629824025375432694,5,5,-0.036444444209337234497,0,0
1.6526814398019728906e-05,1.0499851144576457518,0.09916116364306104547,0.18629824324986343775,5.5166005382878093855,0.23984752480115786866,1.002590876037349199,0.18629824351486545808,6,6,-0.035555556416511535645,0,0
1.6526815040465759092e-05,1.0499681324052512199,0.09916059658027805146,0.18629824506035397302,5.5165690060885106405,0.2398432062543091603,1.0025689286930570265,0.18629824300767133805,7,7,-0.03466666489839553833,0,0
1.6526816077260246296e-05,1.0499850788038049831,0.099161168102938776481,0.18629824798216601534,5.5166006692666922362,0.23984752940151096712,1.0025908764424997788,0.18629824747060536039,8,8,-0.033777777105569839478,0,0
1.6526817452939266458e-05,1.0499680760065450702,0.099160603379174247496,0.18629825185899537288,5.5165692160215034079,0.23984321291228591355,1.0025689282887981779,0.18629824869153774336,9,9,-0.032888889312744140625,0,0
1.6526819543076872636e-05,1.0499850029608517321,0.099161177478191905865,0.18629825774925470872,5.5166009490797689452,0.23984753891692658923,1.0025908768474995902,0.18629825563486474005,10,10,-0.032000001519918441772,0,0
1.6526822432081046601e-05,1.0499679618580080032,0.099160617241394050092,0.18629826589081527333,5.5165696398316681481,0.23984322663337831472,1.0025689278854377218,0.18629826042286534715,11,11,-0.031111111864447593689,0,0
1.6526826696188488716e-05,1.0499848441753809603,0.099161196997883879756,0.1862982779075799955,5.5166015360606355244,0.23984755857621573027,1.0025908772527281076,0.18629827248470054446,12,12,-0.030222222208976745605,0,0
1.6526832708539380794e-05,1.0499677285138331317,0.099160645682255785238,0.18629829485109983267,5.5165705050822637645,0.23984325493259534001,1.0025689274834062026,0.18629828463610895173,13,13,-0.029333332553505897522,0,0
1.6526841459394317171e-05,1.0499845142145254329,0.099161237453575010181,0.18629831951204148255,5.5166027569740094805,0.2398475991704279997,1.0025908776591230254,0.18629830725965682015,14,14,-0.028444444760680198669,0,0
1.6526853917968694534e-05,1.0499672491527438645,0.099160704213056644063,0.1862983546217570896,5.5165722814543114438,0.23984331332061351039,1.002568927083657746,0.18629833461169068021,15,15,-0.027555555105209350586,0,0
1.652687192868573408e-05,1.0499838309832427719,0.099161321116917652829,0.18629840537802316858,5.5166052862024006487,0.23984768297014213978,1.0025908780688352895,0.18629837902814733175,16,16,-0.026666667312383651733,0,0
1.6526897691356437703e-05,1.0499662620342922192,0.099160824846898726337,0.18629847798011153759,5.5165759382980263936,0.23984343380923939248,1.0025689266874970862,0.1862984377585922835,17,17,-0.02577777765691280365,0,0
1.6526934812535266136e-05,1.049982418654618721,0.099161493954667973005,0.18629858259159731704,5.5166105156311706637,0.23984785593991939101,1.0025908784877015645,0.18629852714497749377,18,18,-0.024888888001441955566,0,0
1.6526988032353426305e-05,1.0499642270280831191,0.099161073646700542694,0.18629873257047768753,5.5165834759686624977,0.23984368245872517145,1.0025689262953463299,0.18629865063887493526,19,19,-0.024000000208616256714,0,0
1.6527064592883446902e-05,1.0499795014442008245,0.099161850852402769196,0.18629894832523138937,5.5166213184950780857,0.23984821296080757747,1.0025908789329007753,0.18629883284414633371,20,20,-0.02311111055314540863,0,0
1.6527174476369217509e-05,1.0499600298146520849,0.099161586905402956948,0.18629925798588956032,5.516599021279702697,0.2398441955565099315,1.0025689258977952267,0.18629908994593025184,21,21,-0.022222222760319709778,0,0
1.65273324278592329e-05,1.0499734774276676674,0.099162587743162847187,0.18629970310341356643,5.5166436281680830689,0.23984894995653130434,1.0025908794616917863,0.18629946385611184656,22,22,-0.021333333104848861694,0,0
1.6527559234609947669e-05,1.0499513723066955517,0.099162645705208607438,0.18630034225393982128,5.5166310850628788032,0.23984525416782240259,1.0025689254247289739,0.18629999633834110062,23,23,-0.020444445312023162842,0,0
1.6527885137751847146e-05,1.0499610377039363396,0.099164109358702789976,0.18630126065055627183,5.5166897020783141059,0.23985047164542655507,1.0025908802915430851,0.18630076660987032744,24,24,-0.019555555656552314758,0,0
1.6528353119760684601e-05,1.049933511197567837,0.099164830183786883966,0.18630257940234695724,5.5166972369345277372,0.2398474383266986365,1.0025689246315472314,0.18630186637580656295,25,25,-0.018666666001081466675,0,0
1.6529025430767985903e-05,1.0499353615011250973,0.099167250090791053685,0.18630447389485016441,5.5167848106231600624,0.2398536124606427955,1.0025908821738584997,0.18630345524073471664,26,26,-0.017777778208255767822,0,0
