"epsilon","mach_number","pressure","rad_temp","rho","rhoE","rhou","temperature","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
1.6526814252259809066e-05,1.0499767039395555557,0.099160875980715379452,0.18629824283909435234,5.5165846763198356228,0.23984536949687790264,1.0025799496214224948,0.18629823873777823229,1,1,-0.036003377288579940796,0,0
1.6526814258007266426e-05,1.049976623899722572,0.099160874397994536178,0.18629824285529136829,5.5165845675592484199,0.23984535177899435343,1.0025798553108196121,0.18629823943715317913,2,2,-0.03591337054967880249,0,0
1.6526814273641129716e-05,1.0499766916649502235,0.099160877482131398741,0.18629824289934948656,5.5165847217772583377,0.2398453709982933113,1.0025799496214311546,0.1862982400234363678,3,3,-0.035823360085487365723,0,0
1.6526814297592148429e-05,1.0499766135735721928,0.099160875661067751641,0.18629824296684635576,5.5165846058008876085,0.23984535304205814588,1.0025798553108111744,0.18629824051870652601,4,4,-0.035733353346586227417,0,0
1.6526814328620764385e-05,1.0499766828789718343,0.099160878556811396511,0.18629824305428874243,5.5165847543150166032,0.2398453720729668559,1.0025799496214362616,0.18629824094366978504,5,5,-0.035643342882394790649,0,0
1.6526814365750311326e-05,1.0499766060001129997,0.099160876587425381135,0.18629824315892429265,5.5165846338482849021,0.23984535396840123145,1.0025798553107976296,0.18629824131192179726,6,6,-0.035553336143493652344,0,0
1.6526814408216457215e-05,1.0499766762555160504,0.09916087936696667271,0.18629824327859903499,5.5165847788442032851,0.23984537288311227887,1.0025799496214455875,0.18629824163738212262,7,7,-0.035463325679302215576,0,0
1.6526814455423873414e-05,1.049976600115561487,0.09916087730719111426,0.18629824341163522816,5.5165846556410622625,0.23984535468814913162,1.0025798553107854172,0.18629824192822516671,8,8,-0.035373318940401077271,0,0
1.6526814506914518386e-05,1.0499766709405391474,0.09916088001706371835,0.18629824355674209913,5.5165847985275853205,0.23984537353319540509,1.0025799496214475859,0.18629824219403109953,9,9,-0.035283312201499938965,0,0
1.6526814562339373901e-05,1.0499765952336468366,0.099160877904310079645,0.18629824371293604579,5.5165846737207147044,0.2398453552852474191,1.0025798553107725386,0.18629824243950057761,10,10,-0.035193301737308502197,0,0
