"jump_grad_press","jump_grad_dens","kappa_max","kappa","diffusion","sigma_a","sigma_t","ObjectId","GlobalElementId","PedigreeElementId","Cell Type"
0.00092220157210931574809,0.0224955868543474935,4.5629544276953659188e-05,9.3258270553038240749e-08,6.4636661125184176058,15.460397976210895621,15.460397976210895621,0,889,889,3
0.00091862612538307075738,0.02287032787444331916,4.5628512211897934343e-05,9.2845246327563933742e-08,6.4761911086809105242,15.430497482561776224,15.430497482561776224,0,890,890,3
0.00090844292623160072253,0.02313482969839242287,4.5627476456351113727e-05,9.2641239951035049525e-08,6.4886881723679312728,15.400778603391101385,15.400778603391101385,0,891,891,3
0.00090504472134966817976,0.023514633182458055671,4.5626437579069122942e-05,9.2228900621612114752e-08,6.5011583571092561584,15.371237648014515642,15.371237648014515642,0,892,892,3
0.00089498988072023166751,0.023786713244589918759,4.5625395071635248311e-05,9.2033979855951534538e-08,6.5136009343706744446,15.341874713010762221,15.341874713010762221,0,893,893,3
0.00089176462819295920781,0.024171712173483683728,4.562434950970800212e-05,9.1622119058960712442e-08,6.5260169720148999417,15.312686134693789697,15.312686134693789697,0,894,894,3
0.00088183382877105032094,0.024451436366689449642,4.5623300376104049096e-05,9.1436263640879646678e-08,6.5384057202962235777,15.283672082941683001,15.283672082941683001,0,895,895,3
0.00087877742529940405802,0.024841763116455695126,4.5622248253544916247e-05,9.1024677025576665165e-08,6.5507682617894058552,15.254828919004623344,15.254828919004623344,0,896,896,3
0.0008689664929875107191,0.025129199988441541791,4.5621192616027120997e-05,9.0847871449359160181e-08,6.5631038253215168154,15.226156884623595289,15.226156884623595289,0,897,897,3
0.00086607493108203925658,0.025524988182041852269,4.5620134053459163268e-05,9.043635653378830254e-08,6.5754135085609517475,15.197652363992627755,15.197652363992627755,0,898,898,3
0.00085637982542152712995,0.025820208684308454394,4.5619072030893604067e-05,9.0268589980625319938e-08,6.5876965186856120127,15.169315669353297338,15.169315669353297338,0,899,899,3
0.0008536492362054559635,0.026221592119327397086,4.5618007145609491988e-05,8.9856946017128433443e-08,6.5999539688414285976,15.141143205917810377,15.141143205917810377,0,900,900,3
0.00084406605174081050791,0.026524669796344824135,4.5616938853655475243e-05,8.9698212254322173451e-08,6.6121850443286147581,15.113135355137602645,15.113135355137602645,0,901,901,3
0.0008414926800810462737,0.026931783052532409783,4.5615867759776696411e-05,8.9286240094274151604e-08,6.6243908741570907139,15.085288541380558414,15.085288541380558414,0,902,902,3
0.00083201761731288570445,0.027242793573350354563,4.5614793310917832599e-05,8.9136537394832418237e-08,6.6365706215141990754,15.057603214085755639,15.057603214085755639,0,903,903,3
0.00082959784381841927825,0.027655771572426601779,4.561371611950438583e-05,8.8724039373347469969e-08,6.648725431663407015,15.030075814973221426,15.030075814973221426,0,904,904,3
0.0008202272408084354538,0.027974793419161869679,4.5612635623237315224e-05,8.8583370423333724949e-08,6.6608544454369278398,15.002706860313958614,15.002706860313958614,0,905,905,3
0.00081795752666380394658,0.028393772311574139167,4.5611552442348954426e-05,8.8170150223603002836e-08,6.6729588247439668436,14.975492807433891329,14.975492807433891329,0,906,906,3
0.00080868783507526131871,0.028720886196424544323,4.5610466005220087987e-05,8.80385220646913455e-08,6.6850376878133275227,14.948434238341404168,14.948434238341404168,0,907,907,3
0.00080656478223772865022,0.029146002263587433845,4.5609376940083634882e-05,8.7624384602848536571e-08,6.6970922135948312004,14.92152762427669721,14.92152762427669721,0,908,908,3
0.00079739254479704868572,0.029481291018782940228,4.560828466583241803e-05,8.7501808538139410548e-08,6.7091214974583239794,14.89477361195225491,14.89477361195225491,0,909,909,3
0.00079541285134610006935,0.029912681507994420826,4.5607189818849927553e-05,8.708655985908596728e-08,6.7211267357927857446,14.868168684880851416,14.868168684880851416,0,910,910,3
0.0007863347581746893411,0.030256231128987565171,4.5606091808518358136e-05,8.6973051389883436018e-08,6.7331070008469380284,14.841713553503034007,14.841713553503034007,0,911,911,3
0.00078449519483569929434,0.030694034770021971781,4.5604991279456711512e-05,8.6556498529095627449e-08,6.7450635068499842362,14.8154047120126382,14.8154047120126382,0,912,912,3
0.00077550801088932530547,0.03104593305124581093,4.560388763138463708e-05,8.645207730951162279e-08,6.756995302660823377,14.78924293365678011,14.78924293365678011,0,913,913,3
0.00077380549745953430829,0.031490288299210078549,4.5602781517412255621e-05,8.603402820365673425e-08,6.7689036207536750211,14.763224721764167668,14.763224721764167668,0,914,914,3
0.00076490609203005988093,0.031850625452534586657,4.560167232745029718e-05,8.5938717942359800586e-08,6.7807874863216630601,14.737350911520850971,14.737350911520850971,0,915,915,3
0.00076333760250690829707,0.032301672604262421373,4.5600560723208726735e-05,8.5518981321423893825e-08,6.7926481504920479537,14.711618013888568157,14.711618013888568157,0,916,916,3
0.00075452295749300901662,0.032670541652805695776,4.5599446084706020486e-05,8.5432809751640642766e-08,6.8044846145097164225,14.686026925174576974,14.686026925174576974,0,917,917,3
0.00075308557464381919999,0.033128421607216296252,4.5598329082450884497e-05,8.5011195023684125123e-08,6.8162981485665925518,14.660574162513446694,14.660574162513446694,0,918,918,3
0.00074435275226392150216,0.033505917554975894745,4.5597209086387611998e-05,8.4934193836003569164e-08,6.8280877296697326528,14.635260682565117918,14.635260682565117918,0,919,919,3
0.00074304365404032068909,0.033970772015891270712,4.5596086775986463427e-05,8.4510510997770762617e-08,6.8398546474909327486,14.61008300721656461,14.61008300721656461,0,920,920,3
0.00073438980780338170007,0.034356992248831375036,4.5594961511051209421e-05,8.4442715782181877025e-08,6.8515978545029589952,14.585042152758488143,14.585042152758488143,0,921,921,3
0.00073320623980066557124,0.034828964357984659728,4.5593833980140773942e-05,8.401677532145664822e-08,6.8633186602764091333,14.560134644447590091,14.560134644447590091,0,922,922,3
0.00072462863491296047869,0.035224009216108242981,4.559270353276034869e-05,8.3958225530330754837e-08,6.8750159924465226169,14.535361557527911813,14.535361557527911813,0,923,923,3
0.00072356792111349932384,0.035703243421266961377,4.5591570866752840173e-05,8.352983831289778452e-08,6.8866911809053732441,14.510719419279267228,14.510719419279267228,0,924,924,3
0.00071506389102182765782,0.036107215307310980279,4.5590435321230372932e-05,8.3480577219766700772e-08,6.8983431281401790258,14.486209363265293959,14.486209363265293959,0,925,925,3
0.00071412346304100537964,0.036593856458239315543,4.5589297603427707359e-05,8.3049554407653997598e-08,6.9099731847914833693,14.461827917475568839,14.461827917475568839,0,926,926,3
0.00070569042176771290542,0.037006859938628622331,4.5588157041930150949e-05,8.3009629041882223387e-08,6.9215802278809581694,14.437576273201056409,14.437576273201056409,0,927,927,3
0.00070486775399558609934,0.037501054745007422753,4.5587014353591620965e-05,8.2575782006926930605e-08,6.9331656292282621834,14.413450957860975521,14.413450957860975521,0,928,928,3
0.00069650321324843389448,0.037923197258351137862,4.5585868856289403787e-05,8.2545243136010446424e-08,6.9447282400653866929,14.38945321992023807,14.38945321992023807,0,929,929,3
0.00069579588236479139596,0.038425093192017811816,4.5584721276659149667e-05,8.2108383357161417446e-08,6.956269453826031679,14.365579584978092953,14.365579584978092953,0,930,930,3
0.00068749741498663752282,0.038856484199641272426,4.5583570921752908063e-05,8.2087285431561381436e-08,6.9677880956206266205,14.341831358159765841,14.341831358159765841,0,931,931,3
0.00068690304829033266287,0.039366230350424302742,4.5582418528159461026e-05,8.1647224420025501861e-08,6.9792855809362812636,14.31820506202372556,14.31820506202372556,0,932,932,3
0.00067866831216178979957,0.03980698199120524805,4.5581263391940978218e-05,8.1635625550628292803e-08,6.9907607084232363803,14.294702057877987755,14.294702057877987755,0,933,933,3
0.00067818462113677924208,0.040324728459381731227,4.5580106259819757621e-05,8.1192174757115197849e-08,7.0022149160658377909,14.271318864047009001,14.271318864047009001,0,934,934,3
0.00067001134914335125359,0.040774955225970188621,4.557894641676024487e-05,8.1190136672519733242e-08,7.0136469757081147947,14.248056897580127611,14.248056897580127611,0,935,935,3
0.00066963609779691068979,0.041300853705251938663,4.5577784619763347235e-05,8.0743107404693708947e-08,7.025058348279767273,14.224912671401279241,14.224912671401279241,0,936,936,3
0.00067520907174412059248,0.041760672474993043579,4.5576620142518315976e-05,8.0750695429322062243e-08,7.0364477784655550252,14.201887657893523809,14.201887657893523809,0,937,937,3
0.00067494009047663894307,0.042294876054256747011,4.5575453752510625409e-05,8.0299898770583139882e-08,7.0478167505932214354,14.178978363438812238,14.178978363438812238,0,938,938,3
0.00068299695143991812074,0.042764406416608835571,4.5574284712040552179e-05,8.0317181796173249599e-08,7.059163981827768275,14.156186315379729379,14.156186315379729379,0,939,939,3
0.00068283214210396181443,0.043307069510774454102,4.5573113799197386331e-05,7.9862428521321854131e-08,7.0704909803530053836,14.13350801243723609,14.13350801243723609,0,940,940,3
0.00069083393009350402281,0.043786433057903195731,4.5571940264739103379e-05,7.9889478975947545272e-08,7.0817964354460309906,14.110945036571827416,14.110945036571827416,0,941,941,3
0.00069077123907845816575,0.044337711688967829105,4.5570764897605017861e-05,7.9430579483480556292e-08,7.0930818796092376388,14.088493877747570338,14.088493877747570338,0,942,942,3
