"epsilon","mach_number","pressure","rad_temp","rho","rhoE","rhou","temperature","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
1.6531053547057126602e-05,2.9999333048140317537,0.099160876026663874461,0.18631018853536754354,5.5165846386355932296,0.89244788491567417221,2.8645140200642487116,0.1862982400967224117,1,1,-0.016003377735614776611,0,0
1.6531060472001190691e-05,2.9999323789584604327,0.099160932386422373508,0.18631020804694053972,5.5165848080628245853,0.89244793309491143862,2.8645139940280470725,0.18629834026081509846,2,2,-0.015950033441185951233,0,0
1.6531079389977900053e-05,2.999931491298196029,0.099160988420581311353,0.18631026134979231101,5.5165850555193127747,0.89244799730530088855,2.8645140200643313122,0.18629843717808675096,3,3,-0.015896689146757125854,0,0
1.6531110257884451732e-05,2.9999305721314359907,0.099161044359371702805,0.18631034832239062871,5.5165852234144514554,0.89244804505951946805,2.864513994027905408,0.18629853660301287643,4,4,-0.015843344852328300476,0,0
1.6531153065946902056e-05,2.9999296861190951624,0.099161100285025199907,0.18631046893705530132,5.5165854704987422608,0.89244810915750438784,2.8645140200645227146,0.18629863332898349837,5,5,-0.015790000557899475098,0,0
1.653120783926236969e-05,2.9999287633270479425,0.099161156442119730015,0.18631062326430289366,5.516585639232571836,0.89244815712597069801,2.8645139940278134816,0.18629873313571126969,6,6,-0.015736654400825500488,0,0
1.6531274635742293949e-05,2.9999278687274260058,0.099161212893609892993,0.18631081146705055773,5.5165858882968885624,0.89244822174581972529,2.8645140200645040629,0.18629883078271303187,7,7,-0.01568331010639667511,0,0
1.6531353547861039454e-05,2.9999269321222445939,0.099161269900396697974,0.18631103380554053794,5.5165860602120826428,0.89244827055995101794,2.8645139940278161461,0.18629893207834713476,8,8,-0.015629965811967849731,0,0
1.6531444700782547237e-05,2.9999260187675669265,0.099161327507823748828,0.18631129063205925656,5.5165863135937689421,0.89244833633169595721,2.8645140200645506923,0.18629903175124462589,9,9,-0.015576621517539024353,0,0
1.6531548254310973696e-05,2.9999250581707532781,0.099161385995032783058,0.18631158239642953145,5.516586491030126993,0.89244838662212566671,2.8645139940278325774,0.18629913564174940821,10,10,-0.015523277223110198975,0,0
1.6531664401197410747e-05,2.9999241158444100996,0.099161445391456271015,0.18631190964123528486,5.5165867510778037186,0.89244845417872142868,2.8645140200645915485,0.18629923845058546372,11,11,-0.015469931997358798981,0,0
1.6531793369290478761e-05,2.9999231209710814916,0.099161505996336718471,0.18631227300787558954,5.5165869363995243546,0.89244850658251084763,2.864513994027671373,0.18629934605334871889,12,12,-0.015416587702929973602,0,0
1.6531935420022017997e-05,2.9999221392933925756,0.099161567824866111986,0.18631267323229175337,5.5165872055002243002,0.89244857656701159776,2.8645140200648242512,0.18629945312574949789,13,13,-0.015363243408501148224,0,0
1.6532090850757727007e-05,2.9999210996384459982,0.099161631198250554942,0.18631311115158308289,5.5165874011218178907,0.89244863173478983231,2.8645139940274839674,0.18629956558197888206,14,14,-0.01530989818274974823,0,0
1.6532259993462851964e-05,2.9999200679508919443,0.099161696119191691801,0.18631358770023923044,5.5165876817261123577,0.89244870480727256368,2.8645140200650036633,0.18629967807573150074,15,15,-0.015256553888320922852,0,0
1.6532443217255086363e-05,2.9999189726731372296,0.099161762932684582861,0.18631410391732361465,5.516587890140765893,0.89244876341048851032,2.8645139940275412549,0.1862997965630019126,16,16,-0.015203209593892097473,0,0
1.6532640927253483743e-05,2.9999178799239327731,0.099161831630636618207,0.18631466094321974536,5.516588184788289162,0.89244884025519932713,2.8645140200648917528,0.1862999156785259125,17,17,-0.015149864368140697479,0,0
1.653285356733797583e-05,2.9999167177285892549,0.099161902583879080186,0.18631526002739412506,5.5165884085933747372,0.89244890299325840832,2.864513994027502175,0.18630004142356668129,18,18,-0.015096520073711872101,0,0
