"rho","rhou","rhoE","epsilon","velocity","internal_energy","pressure","temperature","rad_temp","mach_number","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
2.28559,23.4249,706.429,0.255662,10.249,586.388,390.925,2.07774,3.508,0.607027,226,226,0.018,0,0
2.2856,23.4248,706.43,0.255663,10.2489,586.391,390.927,2.07774,3.508,0.607022,227,227,0.01808,0,0
2.2856,23.4248,706.432,0.255664,10.2488,586.394,390.929,2.07774,3.508,0.607017,228,228,0.01816,0,0
2.28561,23.4247,706.434,0.255665,10.2488,586.397,390.931,2.07775,3.508,0.607013,229,229,0.01824,0,0
2.28562,23.4246,706.436,0.255665,10.2487,586.4,390.933,2.07775,3.508,0.607008,230,230,0.01832,0,0
2.28563,23.4245,706.437,0.255665,10.2486,586.403,390.935,2.07775,3.508,0.607003,231,231,0.0184,0,0
2.28564,23.4244,706.439,0.255665,10.2485,586.406,390.937,2.07776,3.508,0.606998,232,232,0.01848,0,0
2.28565,23.4243,706.441,0.255665,10.2485,586.409,390.939,2.07776,3.50801,0.606993,233,233,0.01856,0,0
2.28566,23.4243,706.442,0.255665,10.2484,586.412,390.941,2.07776,3.50801,0.606989,234,234,0.01864,0,0
2.28566,23.4242,706.444,0.255664,10.2483,586.415,390.943,2.07776,3.50801,0.606984,235,235,0.01872,0,0
2.28568,23.4241,706.446,0.255663,10.2482,586.418,390.945,2.07776,3.50801,0.606979,236,236,0.0188,0,0
2.28569,23.424,706.447,0.255662,10.2481,586.421,390.947,2.07776,3.50801,0.606974,237,237,0.01888,0,0
2.2857,23.424,706.449,0.25566,10.2481,586.424,390.949,2.07776,3.50801,0.606969,238,238,0.01896,0,0
2.28571,23.4239,706.451,0.255658,10.248,586.427,390.951,2.07777,3.50801,0.606964,239,239,0.01904,0,0
2.28572,23.4238,706.453,0.255656,10.2479,586.43,390.953,2.07776,3.50801,0.606959,240,240,0.01912,0,0
2.28573,23.4238,706.454,0.255654,10.2478,586.433,390.955,2.07776,3.50801,0.606954,241,241,0.0192,0,0
2.28575,23.4237,706.456,0.255651,10.2477,586.436,390.957,2.07776,3.50801,0.606949,242,242,0.01928,0,0
2.28576,23.4236,706.458,0.255648,10.2476,586.439,390.959,2.07776,3.50801,0.606944,243,243,0.01936,0,0
2.28578,23.4236,706.459,0.255645,10.2475,586.442,390.962,2.07776,3.50801,0.606939,244,244,0.01944,0,0
2.28579,23.4235,706.461,0.255641,10.2475,586.445,390.964,2.07775,3.508,0.606934,245,245,0.01952,0,0
2.28581,23.4235,706.463,0.255637,10.2474,586.448,390.966,2.07775,3.508,0.606929,246,246,0.0196,0,0
2.28582,23.4234,706.465,0.255632,10.2473,586.451,390.968,2.07775,3.508,0.606924,247,247,0.01968,0,0
2.28584,23.4234,706.466,0.255627,10.2472,586.455,390.97,2.07774,3.508,0.606919,248,248,0.01976,0,0
2.28586,23.4234,706.468,0.255622,10.2471,586.458,390.972,2.07774,3.508,0.606914,249,249,0.01984,0,0
2.28588,23.4233,706.47,0.255616,10.247,586.461,390.974,2.07773,3.50799,0.606909,250,250,0.01992,0,0
2.28589,23.4232,706.47,0.255609,10.2469,586.463,390.976,2.07773,3.50799,0.606903,251,251,0.02,0,0
