"rho","rhou","rhoE","epsilon","velocity","internal_energy","pressure","temperature","rad_temp","mach_number","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
1.62994,585.655,119710,368974,359.311,14493.8,9662.52,72.0135,8.51167,3.61482,228,228,0.17025,0,0
1.6519,585.628,118575,376844,354.518,14766.8,9844.51,72.3945,8.52291,3.5572,229,229,0.171,0,0
1.67469,585.654,117452,384738,349.708,15048.3,10032.2,72.7706,8.53396,3.49986,230,230,0.17175,0,0
1.69808,585.627,116320,392648,344.875,15336.3,10224.2,73.1418,8.54482,3.44272,231,231,0.1725,0,0
1.72235,585.653,115204,400570,340.031,15633.4,10422.2,73.508,8.55549,3.3859,232,232,0.17325,0,0
1.74725,585.625,114079,408497,335.171,15937.2,10624.8,73.8689,8.56598,3.32934,233,233,0.174,0,0
1.77306,585.652,112973,416422,330.307,16250.5,10833.7,74.2247,8.57627,3.27315,234,234,0.17475,0,0
1.79953,585.624,111861,424340,325.431,16571,11047.3,74.575,8.58637,3.21726,235,235,0.1755,0,0
1.82696,585.651,110770,432245,320.56,16901.4,11267.6,74.9199,8.59628,3.16179,236,236,0.17625,0,0
1.85509,585.623,109675,440130,315.684,17239.4,11492.9,75.2592,8.606,3.10667,237,237,0.177,0,0
1.88422,585.65,108603,447989,310.818,17587.7,11725.2,75.593,8.61553,3.05202,238,238,0.17775,0,0
1.91408,585.621,107531,455817,305.954,17944,11962.7,75.921,8.62486,2.99777,239,239,0.1785,0,0
1.94499,585.649,106482,463605,301.107,18311.1,12207.4,76.2433,8.634,2.94403,240,240,0.17925,0,0
1.97666,585.619,105437,471350,296.268,18686.5,12457.7,76.5597,8.64294,2.89073,241,241,0.18,0,0
2.00941,585.647,104417,479044,291.452,19073.2,12715.5,76.8702,8.65169,2.83799,242,242,0.18075,0,0
