"rho","rhou","rhoE","epsilon","velocity","internal_energy","pressure","temperature","rad_temp","mach_number","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
1.00003,58.5667,1838.47,0.0137247,58.5651,123.485,82.3236,1.00002,2.92189,4.99986,60,60,0.0059,0,0
0.999999,58.5661,1838.48,0.0137252,58.5662,123.479,82.3195,0.999994,2.92187,5.00001,61,61,0.006,0,0
1.00003,58.5667,1838.47,0.0137257,58.5651,123.486,82.3238,1.00002,2.92189,4.99986,62,62,0.0061,0,0
0.999999,58.5661,1838.48,0.0137263,58.5662,123.479,82.3196,0.999996,2.92187,5.00001,63,63,0.0062,0,0
1.00003,58.5667,1838.47,0.013727,58.5651,123.486,82.3239,1.00002,2.92189,4.99985,64,64,0.0063,0,0
0.999999,58.5661,1838.48,0.0137277,58.5662,123.48,82.3198,0.999998,2.92187,5,65,65,0.0064,0,0
1.00003,58.5667,1838.47,0.0137285,58.5651,123.486,82.3242,1.00002,2.92189,4.99985,66,66,0.0065,0,0
0.999999,58.5661,1838.48,0.0137293,58.5662,123.48,82.32,1,2.92187,5,67,67,0.0066,0,0
1.00003,58.5667,1838.47,0.0137303,58.5651,123.487,82.3244,1.00003,2.92189,4.99984,68,68,0.0067,0,0
0.999999,58.5661,1838.48,0.0137313,58.5662,123.48,82.3202,1,2.92188,4.99999,69,69,0.0068,0,0
1.00003,58.5667,1838.47,0.0137325,58.5651,123.487,82.3247,1.00003,2.9219,4.99983,70,70,0.0069,0,0
0.999999,58.5661,1838.48,0.0137337,58.5662,123.481,82.3206,1.00001,2.92188,4.99998,71,71,0.007,0,0
1.00003,58.5667,1838.47,0.0137351,58.5651,123.488,82.3251,1.00003,2.9219,4.99982,72,72,0.0071,0,0
0.999999,58.5661,1838.48,0.0137367,58.5662,123.481,82.3209,1.00001,2.92188,4.99997,73,73,0.0072,0,0
1.00003,58.5667,1838.47,0.0137383,58.5651,123.488,82.3255,1.00004,2.9219,4.9998,74,74,0.0073,0,0
1,58.5661,1838.48,0.0137402,58.5662,123.482,82.3214,1.00002,2.92189,4.99995,75,75,0.0074,0,0
1.00003,58.5667,1838.47,0.0137423,58.565,123.489,82.326,1.00005,2.92191,4.99979,76,76,0.0075,0,0
1,58.5661,1838.48,0.0137445,58.5662,123.483,82.322,1.00002,2.92189,4.99994,77,77,0.0076,0,0
1.00003,58.5667,1838.47,0.013747,58.565,123.49,82.3267,1.00005,2.92191,4.99977,78,78,0.0077,0,0
1,58.5661,1838.48,0.0137497,58.5661,123.484,82.3226,1.00003,2.9219,4.99991,79,79,0.0078,0,0
1.00003,58.5667,1838.47,0.0137527,58.565,123.491,82.3274,1.00006,2.92192,4.99974,80,80,0.0079,0,0
1,58.5661,1838.48,0.013756,58.5661,123.485,82.3235,1.00004,2.9219,4.99989,81,81,0.008,0,0
1.00003,58.5667,1838.47,0.0137597,58.565,123.493,82.3284,1.00007,2.92193,4.99972,82,82,0.0081,0,0
1,58.5661,1838.48,0.0137637,58.5661,123.487,82.3245,1.00005,2.92191,4.99986,83,83,0.0082,0,0
1.00003,58.5667,1838.47,0.0137681,58.565,123.494,82.3295,1.00009,2.92194,4.99968,84,84,0.0083,0,0
1,58.5661,1838.48,0.0137729,58.5661,123.488,82.3257,1.00007,2.92192,4.99982,85,85,0.0084,0,0
1.00003,58.5667,1838.47,0.0137783,58.565,123.496,82.3308,1.0001,2.92195,4.99964,86,86,0.0085,0,0
1,58.5661,1838.48,0.0137841,58.5661,123.491,82.3271,1.00009,2.92194,4.99977,87,87,0.0086,0,0
1.00003,58.5667,1838.48,0.0137906,58.5649,123.499,82.3325,1.00012,2.92196,4.99959,88,88,0.0087,0,0
1,58.5661,1838.49,0.0137977,58.566,123.493,82.3289,1.00011,2.92195,4.99972,89,89,0.0088,0,0
1.00003,58.5667,1838.48,0.0138055,58.5649,123.502,82.3345,1.00015,2.92198,4.99953,90,90,0.0089,0,0
1,58.5661,1838.49,0.0138142,58.566,123.497,82.3311,1.00013,2.92197,4.99965,91,91,0.009,0,0
1.00003,58.5667,1838.48,0.0138237,58.5649,123.505,82.3369,1.00017,2.922,4.99945,92,92,0.0091,0,0
1,58.5661,1838.49,0.0138341,58.5659,123.501,82.3337,1.00016,2.92199,4.99957,93,93,0.0092,0,0
1.00003,58.5667,1838.48,0.0138456,58.5648,123.51,82.3398,1.00021,2.92203,4.99936,94,94,0.0093,0,0
1,58.5661,1838.49,0.0138582,58.5659,123.505,82.3369,1.0002,2.92202,4.99947,95,95,0.0094,0,0
1.00003,58.5667,1838.49,0.0138722,58.5647,123.515,82.3433,1.00025,2.92206,4.99925,96,96,0.0095,0,0
1,58.5661,1838.5,0.0138875,58.5658,123.511,82.3408,1.00025,2.92205,4.99935,97,97,0.0096,0,0
1.00003,58.5667,1838.49,0.0139044,58.5647,123.521,82.3476,1.0003,2.92209,4.99912,98,98,0.0097,0,0
1.00001,58.5661,1838.5,0.0139229,58.5657,123.518,82.3454,1.0003,2.9221,4.9992,99,99,0.0098,0,0
1.00004,58.5667,1838.5,0.0139434,58.5646,123.529,82.3528,1.00036,2.92214,4.99896,100,100,0.0099,0,0
1.00001,58.5661,1838.51,0.0139658,58.5656,123.527,82.3511,1.00037,2.92214,4.99903,101,101,0.01,0,0
1.00004,58.5667,1838.5,0.0139906,58.5645,123.539,82.359,1.00044,2.92219,4.99876,102,102,0.0101,0,0
1.00001,58.5661,1838.51,0.0140178,58.5655,123.537,82.358,1.00045,2.9222,4.99881,103,103,0.0102,0,0
1.00004,58.5667,1838.51,0.0140478,58.5643,123.55,82.3666,1.00053,2.92226,4.99853,104,104,0.0103,0,0
1.00001,58.5661,1838.52,0.0140808,58.5654,123.549,82.3663,1.00055,2.92228,4.99855,105,105,0.0104,0,0
1.00004,58.5667,1838.52,0.0141171,58.5642,123.564,82.3758,1.00064,2.92234,4.99824,106,106,0.0105,0,0
1.00002,58.5661,1838.53,0.0141571,58.5652,123.565,82.3764,1.00067,2.92236,4.99824,107,107,0.0106,0,0
1.00005,58.5667,1838.53,0.0142011,58.564,123.58,82.3869,1.00077,2.92243,4.99789,108,108,0.0107,0,0
1.00002,58.5661,1838.54,0.0142495,58.565,123.583,82.3886,1.00081,2.92247,4.99786,109,109,0.0108,0,0
1.00005,58.5667,1838.54,0.0143028,58.5638,123.601,82.4004,1.00093,2.92255,4.99748,110,110,0.0109,0,0
1.00002,58.5661,1838.56,0.0143615,58.5647,123.605,82.4034,1.00099,2.9226,4.9974,111,111,0.011,0,0
1.00005,58.5667,1838.56,0.0144261,58.5635,123.625,82.4168,1.00112,2.92269,4.99697,112,112,0.0111,0,0
1.00003,58.5661,1838.58,0.0144971,58.5644,123.632,82.4214,1.0012,2.92275,4.99684,113,113,0.0112,0,0
1.00006,58.5667,1838.58,0.0145754,58.5631,123.655,82.4365,1.00135,2.92286,4.99635,114,114,0.0113,0,0
1.00003,58.5661,1838.6,0.0146614,58.5641,123.665,82.4431,1.00146,2.92294,4.99617,115,115,0.0114,0,0
1.00007,58.5667,1838.6,0.0147562,58.5627,123.691,82.4605,1.00164,2.92307,4.99561,116,116,0.0115,0,0
1.00004,58.5661,1838.63,0.0148604,58.5636,123.704,82.4695,1.00177,2.92317,4.99535,117,117,0.0116,0,0
1.00008,58.5667,1838.63,0.0149752,58.5622,123.734,82.4895,1.00198,2.92332,4.99471,118,118,0.0117,0,0
1.00005,58.5661,1838.66,0.0151015,58.5631,123.752,82.5014,1.00215,2.92344,4.99436,119,119,0.0118,0,0
1.00009,58.5667,1838.67,0.0152406,58.5616,123.787,82.5246,1.0024,2.92362,4.99362,120,120,0.0119,0,0
1.00006,58.5661,1838.7,0.0153936,58.5624,123.81,82.54,1.00261,2.92378,4.99317,121,121,0.012,0,0
1.0001,58.5667,1838.71,0.015562,58.5609,123.851,82.5672,1.0029,2.92399,4.9923,122,122,0.0121,0,0
1.00008,58.5661,1838.74,0.0157473,58.5616,123.88,82.5868,1.00316,2.92418,4.99172,123,123,0.0122,0,0
1.00011,58.5667,1838.76,0.0159513,58.56,123.928,82.6187,1.00351,2.92444,4.99071,124,124,0.0123,0,0
1.00009,58.5661,1838.8,0.0161758,58.5606,123.965,82.6435,1.00384,2.92467,4.98996,125,125,0.0124,0,0
1.00013,58.5667,1838.82,0.0164229,58.5589,124.022,82.6812,1.00425,2.92498,4.98878,126,126,0.0125,0,0
1.00011,58.5661,1838.87,0.0166948,58.5595,124.068,82.7122,1.00465,2.92527,4.98784,127,127,0.0126,0,0
1.00015,58.5667,1838.9,0.0169941,58.5576,124.135,82.7568,1.00515,2.92563,4.98644,128,128,0.0127,0,0
1.00014,58.5661,1838.95,0.0173235,58.558,124.193,82.7954,1.00564,2.92598,4.98527,129,129,0.0128,0,0
1.00018,58.5667,1838.99,0.0176861,58.5561,124.273,82.8484,1.00624,2.92642,4.98362,130,130,0.0129,0,0
1.00017,58.5661,1839.05,0.0180851,58.5563,124.344,82.8962,1.00683,2.92685,4.98217,131,131,0.013,0,0
1.00021,58.5667,1839.1,0.0185242,58.5542,124.439,82.9594,1.00755,2.92737,4.9802,132,132,0.0131,0,0
1.0002,58.5661,1839.17,0.0190075,58.5542,124.527,83.0183,1.00828,2.9279,4.97841,133,133,0.0132,0,0
1.00025,58.5667,1839.24,0.0195394,58.5519,124.641,83.0938,1.00914,2.92853,4.97608,134,134,0.0133,0,0
1.00025,58.5661,1839.32,0.0201247,58.5517,124.749,83.1662,1.01003,2.92917,4.97388,135,135,0.0134,0,0
1.0003,58.5667,1839.4,0.0207689,58.5491,124.885,83.2565,1.01107,2.92993,4.97109,136,136,0.0135,0,0
1.0003,58.5661,1839.5,0.0214778,58.5486,125.018,83.3452,1.01215,2.93071,4.9684,137,137,0.0136,0,0
1.00036,58.5667,1839.59,0.022258,58.5457,125.18,83.4536,1.01341,2.93162,4.96508,138,138,0.0137,0,0
1.00036,58.5661,1839.72,0.0231167,58.5449,125.343,83.5621,1.01472,2.93257,4.96179,139,139,0.0138,0,0
1.00043,58.5667,1839.83,0.0240615,58.5416,125.539,83.6924,1.01624,2.93366,4.95782,140,140,0.0139,0,0
1.00044,58.5661,1839.98,0.0251014,58.5404,125.737,83.8248,1.01783,2.93481,4.95382,141,141,0.014,0,0
1.00051,58.5667,1840.12,0.0262457,58.5367,125.972,83.9814,1.01966,2.93613,4.94907,142,142,0.0141,0,0
1.00053,58.5661,1840.3,0.0275049,58.535,126.214,84.1428,1.0216,2.93753,4.94422,143,143,0.0142,0,0
1.00062,58.5667,1840.47,0.0288905,58.5307,126.497,84.3314,1.0238,2.93911,4.93853,144,144,0.0143,0,0
1.00064,58.566,1840.68,0.0304153,58.5284,126.792,84.5279,1.02616,2.9408,4.93267,145,145,0.0144,0,0
1.00074,58.5667,1840.89,0.0320931,58.5234,127.133,84.7552,1.02882,2.9427,4.92587,146,146,0.0145,0,0
1.00078,58.566,1841.15,0.0339393,58.5204,127.491,84.9941,1.03168,2.94474,4.91878,147,147,0.0146,0,0
1.00089,58.5667,1841.41,0.0359706,58.5146,127.902,85.2682,1.03489,2.94704,4.91066,148,148,0.0147,0,0
1.00095,58.566,1841.71,0.0382057,58.5107,128.338,85.5585,1.03836,2.9495,4.90213,149,149,0.0148,0,0
1.00107,58.5667,1842.03,0.0406649,58.504,128.834,85.8892,1.04224,2.95225,4.89243,150,150,0.0149,0,0
1.00115,58.566,1842.39,0.0433704,58.499,129.362,86.2415,1.04644,2.95522,4.88219,151,151,0.015,0,0
1.00129,58.5667,1842.78,0.046347,58.4911,129.961,86.6407,1.05113,2.95853,4.87063,152,152,0.0151,0,0
1.00139,58.566,1843.22,0.0496215,58.4849,130.602,87.0681,1.05621,2.9621,4.85837,153,153,0.0152,0,0
1.00156,58.5667,1843.69,0.0532237,58.4755,131.325,87.55,1.06188,2.96606,4.84463,154,154,0.0153,0,0
1.00168,58.566,1844.21,0.0571862,58.4678,132.102,88.068,1.06803,2.97035,4.83001,155,155,0.0154,0,0
1.00188,58.5668,1844.78,0.0615446,58.4567,132.975,88.6498,1.07487,2.97509,4.81371,156,156,0.0155,0,0
1.00203,58.566,1845.42,0.0663383,58.4471,133.916,89.2773,1.08231,2.98023,4.79633,157,157,0.0156,0,0
1.00227,58.5668,1846.11,0.0716102,58.4339,134.969,89.9796,1.09057,2.9859,4.77707,158,158,0.0157,0,0
1.00246,58.566,1846.88,0.0774077,58.4221,136.109,90.7392,1.09956,2.99204,4.75652,159,159,0.0158,0,0
1.00275,58.5668,1847.72,0.0837826,58.4064,137.38,91.5869,1.10952,2.99879,4.73385,160,160,0.0159,0,0
1.00298,58.566,1848.65,0.0907917,58.3918,138.758,92.5056,1.12039,3.0061,4.70967,161,161,0.016,0,0
1.00332,58.5668,1849.66,0.0984971,58.3731,140.292,93.5283,1.1324,3.01413,4.68313,162,162,0.0161,0,0
1.00361,58.566,1850.78,0.106967,58.3553,141.958,94.6385,1.14551,3.02281,4.65484,163,163,0.0162,0,0
1.00401,58.5669,1852,0.116276,58.333,143.808,95.8717,1.15997,3.03231,4.62395,164,164,0.0163,0,0
1.00437,58.566,1853.35,0.126505,58.3113,145.818,97.2119,1.17577,3.04258,4.59108,165,165,0.0164,0,0
1.00484,58.5669,1854.82,0.137744,58.2846,148.046,98.6976,1.19317,3.05378,4.55539,166,166,0.0165,0,0
1.00528,58.566,1856.44,0.15009,58.2582,150.47,100.313,1.21217,3.06586,4.51749,167,167,0.0166,0,0
1.00585,58.567,1858.22,0.163648,58.2263,153.151,102.101,1.23308,3.079,4.47658,168,168,0.0167,0,0
1.00639,58.566,1860.17,0.178535,58.1942,156.069,104.046,1.2559,3.09314,4.43329,169,169,0.0168,0,0
1.00707,58.5671,1862.31,0.194875,58.1561,159.29,106.193,1.28096,3.10846,4.38684,170,170,0.0169,0,0
1.00772,58.566,1864.65,0.212805,58.1175,162.794,108.529,1.30829,3.12491,4.33789,171,171,0.017,0,0
1.00853,58.5672,1867.21,0.232472,58.072,166.655,111.103,1.33824,3.14264,4.28571,172,172,0.0171,0,0
1.00932,58.566,1870.01,0.254037,58.0255,170.852,113.901,1.37087,3.16163,4.231,173,173,0.0172,0,0
1.01028,58.5673,1873.08,0.277671,57.9713,175.466,116.978,1.40655,3.182,4.1731,174,174,0.0173,0,0
1.01123,58.566,1876.42,0.303559,57.9156,180.475,120.317,1.44534,3.20372,4.11276,175,175,0.0174,0,0
1.01238,58.5675,1880.07,0.3319,57.8514,185.966,123.978,1.48763,3.2269,4.04938,176,176,0.0175,0,0
1.01352,58.566,1884.03,0.362905,57.785,191.915,127.943,1.53349,3.25148,3.9838,177,177,0.0176,0,0
1.01488,58.5677,1888.36,0.396799,57.7092,198.413,132.275,1.58329,3.27757,3.91551,178,178,0.0177,0,0
1.01623,58.5661,1893.03,0.433819,57.6307,205.429,136.953,1.63709,3.30506,3.84539,179,179,0.0178,0,0
1.01783,58.5679,1898.11,0.474212,57.5419,213.059,142.039,1.69523,3.33402,3.77305,180,180,0.0179,0,0
1.01943,58.5661,1903.57,0.518238,57.4499,221.26,147.506,1.75772,3.36433,3.69946,181,181,0.018,0,0
1.0213,58.5681,1909.47,0.566161,57.3469,230.125,153.417,1.8248,3.39598,3.62431,182,182,0.0181,0,0
1.02316,58.5661,1915.77,0.61825,57.2406,239.593,159.728,1.89642,3.42882,3.54862,183,183,0.0182,0,0
1.02531,58.5683,1922.54,0.674775,57.1228,249.747,166.498,1.97265,3.46277,3.47222,184,184,0.0183,0,0
1.02744,58.5661,1929.69,0.735999,57.0019,260.498,173.665,2.05329,3.49763,3.39615,185,185,0.0184,0,0
1.02987,58.5685,1937.3,0.802175,56.8696,271.911,181.274,2.1382,3.53324,3.32032,186,186,0.0185,0,0
1.03227,58.5659,1945.24,0.873538,56.7353,283.857,189.238,2.22696,3.56935,3.24579,187,187,0.0186,0,0
1.03496,58.5686,1953.58,0.950297,56.5903,296.377,197.585,2.31913,3.60573,3.1725,188,188,0.0187,0,0
1.03757,58.5657,1962.16,1.03263,56.445,309.294,206.196,2.41411,3.64209,3.10148,189,189,0.0188,0,0
1.04047,58.5686,1971.05,1.12066,56.2906,322.622,215.081,2.51112,3.67814,3.03267,190,190,0.0189,0,0
1.04323,58.5655,1980.03,1.21449,56.1385,336.142,224.095,2.60943,3.71362,2.96695,191,191,0.019,0,0
1.04625,58.5686,1989.18,1.31414,55.9796,349.853,233.236,2.70804,3.74822,2.90419,192,192,0.0191,0,0
1.04907,58.5653,1998.24,1.41961,55.826,363.503,242.335,2.80613,3.78171,2.84515,193,193,0.0192,0,0
1.05211,58.5687,2007.32,1.53081,55.6679,377.123,251.415,2.90285,3.81389,2.78943,194,194,0.0193,0,0
1.05488,58.5651,2016.14,1.64764,55.5185,390.411,260.274,2.99726,3.84452,2.73778,195,195,0.0194,0,0
1.05784,58.5688,2024.85,1.76993,55.3665,403.476,268.984,3.08889,3.87357,2.68949,196,196,0.0195,0,0
1.06047,58.565,2033.17,1.89749,55.2256,416.032,277.355,3.17711,3.90094,2.64513,197,197,0.0196,0,0
1.06328,58.5688,2041.33,2.03011,55.083,428.256,285.504,3.2618,3.92668,2.60383,198,198,0.0197,0,0
1.06573,58.5647,2049.03,2.16758,54.9526,439.888,293.259,3.3427,3.95081,2.56603,199,199,0.0198,0,0
1.06837,58.5688,2056.56,2.30966,54.8206,451.174,300.782,3.41999,3.97345,2.53078,200,200,0.0199,0,0
1.07063,58.5645,2063.63,2.45615,54.7009,461.867,307.912,3.49366,3.99468,2.49849,201,201,0.02,0,0
1.0731,58.5688,2070.58,2.60684,54.5789,472.267,314.844,3.56409,4.01466,2.46816,202,202,0.0201,0,0
1.07519,58.5643,2077.08,2.76153,54.4687,482.121,321.414,3.6314,4.03348,2.44025,203,203,0.0202,0,0
1.07752,58.5688,2083.52,2.92006,54.3552,491.761,327.841,3.696,4.0513,2.41378,204,204,0.0203,0,0
1.07946,58.5642,2089.56,3.08228,54.2531,500.917,333.945,3.75804,4.0682,2.38928,205,205,0.0204,0,0
1.08168,58.5689,2095.59,3.24803,54.1464,509.939,339.96,3.8179,4.0843,2.36581,206,206,0.0205,0,0
1.0835,58.564,2101.25,3.41719,54.0507,518.53,345.687,3.87568,4.09967,2.34396,207,207,0.0206,0,0
1.08562,58.5689,2106.94,3.58965,53.9497,527.056,351.371,3.93171,4.1144,2.32285,208,208,0.0207,0,0
1.08735,58.5639,2112.29,3.76531,53.8592,535.189,356.793,3.98603,4.12854,2.3031,209,209,0.0208,0,0
1.0894,58.5689,2117.72,3.94406,53.7626,543.311,362.207,4.03892,4.14217,2.28387,210,210,0.0209,0,0
1.09105,58.5639,2122.82,4.12584,53.6764,551.066,367.377,4.09036,4.15529,2.26582,211,211,0.021,0,0
1.09304,58.569,2128.02,4.31056,53.5837,558.849,372.566,4.1406,4.168,2.24814,212,212,0.0211,0,0
1.09463,58.5638,2132.9,4.49814,53.5011,566.285,377.523,4.1896,4.18027,2.23151,213,213,0.0212,0,0
1.09656,58.569,2137.91,4.68852,53.4116,573.779,382.519,4.23756,4.19218,2.21514,214,214,0.0213,0,0
1.09809,58.5637,2142.6,4.88163,53.3322,580.937,387.291,4.28443,4.20373,2.19971,215,215,0.0214,0,0
1.09998,58.569,2147.45,5.07742,53.2454,588.179,392.119,4.33039,4.21496,2.18445,216,216,0.0215,0,0
1.10147,58.5636,2151.97,5.27583,53.1688,595.091,396.728,4.37538,4.22586,2.17006,217,217,0.0216,0,0
1.10332,58.5691,2156.67,5.4768,53.0846,602.11,401.407,4.41956,4.23649,2.15577,218,218,0.0217,0,0
1.10475,58.5636,2161.04,5.68029,53.0105,608.803,405.869,4.46287,4.24683,2.14229,219,219,0.0218,0,0
1.10657,58.5691,2165.61,5.88625,52.9284,615.622,410.415,4.50545,4.25692,2.12884,220,220,0.0219,0,0
1.10797,58.5635,2169.85,6.09463,52.8566,622.117,414.745,4.54724,4.26676,2.11616,221,221,0.022,0,0
1.10976,58.5691,2174.29,6.3054,52.7765,628.756,419.17,4.58836,4.27637,2.10346,222,222,0.0221,0,0
1.11112,58.5634,2178.41,6.5185,52.7068,635.07,423.38,4.62876,4.28576,2.0915,223,223,0.0222,0,0
1.11288,58.5692,2182.75,6.7339,52.6285,641.544,427.696,4.66855,4.29494,2.07947,224,224,0.0223,0,0
