"rho","rhou","rhoE","epsilon","velocity","internal_energy","pressure","temperature","rad_temp","mach_number","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
1.01268,0.140558,0.0224743,1.55684e-06,0.138797,0.0127198,0.00847987,0.101721,1.65011,1.17489,197,197,0.00784,0,0
1.01319,0.14056,0.0224817,1.56206e-06,0.13873,0.0127317,0.00848782,0.101765,1.65029,1.17407,198,198,0.00788,0,0
1.01345,0.140558,0.0224891,1.56742e-06,0.138692,0.0127421,0.00849471,0.101821,1.65052,1.17342,199,199,0.00792,0,0
1.01399,0.14056,0.022497,1.57294e-06,0.138621,0.0127547,0.00850312,0.101868,1.65071,1.17255,200,200,0.00796,0,0
1.01427,0.140557,0.0225049,1.5786e-06,0.13858,0.0127657,0.00851046,0.101928,1.65095,1.17186,201,201,0.008,0,0
1.01484,0.14056,0.0225132,1.58442e-06,0.138505,0.0127791,0.00851939,0.101978,1.65116,1.17094,202,202,0.00804,0,0
1.01514,0.140557,0.0225216,1.59041e-06,0.138461,0.0127908,0.00852719,0.102041,1.65141,1.17021,203,203,0.00808,0,0
1.01574,0.14056,0.0225305,1.59656e-06,0.138382,0.012805,0.00853667,0.102094,1.65162,1.16924,204,204,0.00812,0,0
1.01607,0.140557,0.0225394,1.60287e-06,0.138334,0.0128175,0.00854498,0.10216,1.65189,1.16845,205,205,0.00816,0,0
1.0167,0.14056,0.0225489,1.60937e-06,0.138251,0.0128325,0.00855503,0.102217,1.65212,1.16743,206,206,0.0082,0,0
1.01706,0.140557,0.0225583,1.61604e-06,0.138199,0.0128458,0.00856389,0.102287,1.6524,1.1666,207,207,0.00824,0,0
1.01773,0.14056,0.0225684,1.62289e-06,0.138112,0.0128618,0.00857456,0.102347,1.65265,1.16551,208,208,0.00828,0,0
1.01811,0.140557,0.0225784,1.62993e-06,0.138056,0.012876,0.00858399,0.102421,1.65294,1.16462,209,209,0.00832,0,0
1.01882,0.140561,0.0225892,1.63717e-06,0.137964,0.012893,0.00859534,0.102485,1.65321,1.16348,210,210,0.00836,0,0
1.01924,0.140557,0.0225998,1.6446e-06,0.137904,0.0129081,0.00860538,0.102563,1.65352,1.16254,211,211,0.0084,0,0
1.01998,0.140561,0.0226113,1.65224e-06,0.137807,0.0129262,0.00861744,0.102631,1.65379,1.16133,212,212,0.00844,0,0
1.02043,0.140557,0.0226225,1.66008e-06,0.137742,0.0129422,0.00862814,0.102713,1.65412,1.16032,213,213,0.00848,0,0
1.02122,0.140561,0.0226348,1.66814e-06,0.13764,0.0129615,0.00864097,0.102787,1.65442,1.15904,214,214,0.00852,0,0
1.02171,0.140557,0.0226468,1.67641e-06,0.13757,0.0129786,0.00865237,0.102873,1.65477,1.15797,215,215,0.00856,0,0
1.02255,0.140561,0.0226599,1.68491e-06,0.137461,0.0129991,0.00866604,0.102951,1.65508,1.15661,216,216,0.0086,0,0
1.02308,0.140557,0.0226726,1.69364e-06,0.137386,0.0130173,0.00867819,0.103042,1.65545,1.15547,217,217,0.00864,0,0
1.02397,0.140561,0.0226866,1.70261e-06,0.137271,0.0130391,0.00869275,0.103125,1.65578,1.15403,218,218,0.00868,0,0
1.02454,0.140557,0.0227001,1.71182e-06,0.137191,0.0130586,0.00870571,0.103222,1.65617,1.15282,219,219,0.00872,0,0
1.02548,0.140561,0.0227151,1.72127e-06,0.137068,0.0130818,0.00872123,0.103311,1.65652,1.1513,220,220,0.00876,0,0
1.0261,0.140557,0.0227294,1.73098e-06,0.136982,0.0131026,0.00873506,0.103412,1.65693,1.15001,221,221,0.0088,0,0
1.0271,0.140561,0.0227455,1.74095e-06,0.136852,0.0131274,0.00875163,0.103507,1.65731,1.14839,222,222,0.00884,0,0
1.02777,0.140557,0.0227608,1.75118e-06,0.136759,0.0131496,0.00876638,0.103614,1.65774,1.14702,223,223,0.00888,0,0
1.02884,0.140561,0.0227779,1.76169e-06,0.136621,0.0131761,0.00878409,0.103715,1.65814,1.1453,224,224,0.00892,0,0
1.02956,0.140557,0.0227942,1.77248e-06,0.136521,0.0131998,0.00879983,0.103829,1.6586,1.14384,225,225,0.00896,0,0
1.03071,0.140561,0.0228126,1.78355e-06,0.136374,0.0132282,0.00881878,0.103937,1.65903,1.14201,226,226,0.009,0,0
1.03148,0.140557,0.02283,1.79491e-06,0.136267,0.0132534,0.0088356,0.104056,1.65951,1.14045,227,227,0.00904,0,0
1.03271,0.140561,0.0228497,1.80657e-06,0.136109,0.0132839,0.00885591,0.104172,1.65997,1.13851,228,228,0.00908,0,0
1.03355,0.140556,0.0228683,1.81854e-06,0.135994,0.0133108,0.00887388,0.104298,1.66047,1.13685,229,229,0.00912,0,0
1.03486,0.140561,0.0228895,1.83082e-06,0.135826,0.0133435,0.00889568,0.104422,1.66096,1.13478,230,230,0.00916,0,0
1.03577,0.140556,0.0229093,1.84342e-06,0.135703,0.0133723,0.00891488,0.104556,1.66149,1.13302,231,231,0.0092,0,0
1.03718,0.140562,0.0229321,1.85634e-06,0.135523,0.0134075,0.00893833,0.104688,1.66202,1.1308,232,232,0.00924,0,0
1.03816,0.140556,0.0229532,1.8696e-06,0.13539,0.0134383,0.00895887,0.104829,1.66258,1.12893,233,233,0.00928,0,0
1.03969,0.140562,0.022978,1.88321e-06,0.135196,0.0134762,0.00898417,0.104971,1.66314,1.12656,234,234,0.00932,0,0
1.04074,0.140556,0.0230005,1.89716e-06,0.135053,0.0135092,0.00900613,0.105121,1.66373,1.12456,235,235,0.00936,0,0
1.0424,0.140562,0.0230273,1.91146e-06,0.134845,0.0135502,0.0090335,0.105273,1.66434,1.12202,236,236,0.0094,0,0
1.04354,0.140556,0.0230513,1.92613e-06,0.134692,0.0135855,0.009057,0.105431,1.66496,1.1199,237,237,0.00944,0,0
1.04534,0.140562,0.0230805,1.94117e-06,0.134466,0.0136301,0.00908673,0.105596,1.66561,1.11715,238,238,0.00948,0,0
1.04657,0.140556,0.0231062,1.95658e-06,0.134301,0.0136678,0.00911185,0.105763,1.66627,1.1149,239,239,0.00952,0,0
1.04854,0.140563,0.0231381,1.97238e-06,0.134056,0.0137165,0.00914434,0.10594,1.66697,1.11193,240,240,0.00956,0,0
1.04986,0.140555,0.0231655,1.98857e-06,0.13388,0.0137567,0.00917113,0.106117,1.66766,1.10955,241,241,0.0096,0,0
1.05205,0.140564,0.0232008,2.00516e-06,0.13361,0.0138104,0.00920696,0.10631,1.66842,1.1063,242,242,0.00964,0,0
1.05345,0.140555,0.0232297,2.02215e-06,0.133423,0.0138531,0.00923538,0.106496,1.66915,1.10379,243,243,0.00968,0,0
1.05591,0.140565,0.0232693,2.03956e-06,0.133121,0.0139132,0.00927547,0.106709,1.66998,1.10019,244,244,0.00972,0,0
1.05738,0.140554,0.0232994,2.05738e-06,0.132927,0.0139577,0.00930513,0.106902,1.67074,1.0976,245,245,0.00976,0,0
1.0602,0.140566,0.0233446,2.07563e-06,0.132584,0.0140262,0.00935082,0.107141,1.67167,1.09354,246,246,0.0098,0,0
1.0619,0.140555,0.0233787,2.09431e-06,0.132362,0.0140766,0.0093844,0.107353,1.6725,1.09063,247,247,0.00984,0,0
1.06779,0.140597,0.0234692,2.11341e-06,0.131671,0.0142129,0.00947526,0.107795,1.67422,1.08271,248,248,0.00988,0,0
1.08224,0.140698,0.0236926,2.13293e-06,0.130006,0.0145467,0.00969782,0.108854,1.67831,1.06381,249,249,0.00992,0,0
1.11431,0.140878,0.0241728,2.15275e-06,0.126426,0.0152674,0.0101783,0.110959,1.68637,1.02466,250,250,0.00996,0,0
1.15832,0.140838,0.0248557,2.17267e-06,0.121588,0.0162936,0.0108624,0.113917,1.6975,0.972566,251,251,0.01,0,0
1.18689,0.140691,0.025304,2.19239e-06,0.118538,0.0169654,0.0113102,0.11576,1.70432,0.940594,252,252,0.01004,0,0
1.20172,0.140591,0.0255334,2.21169e-06,0.116991,0.0173094,0.0115396,0.11665,1.70759,0.924773,253,253,0.01008,0,0
1.20825,0.140563,0.0256299,2.23048e-06,0.116337,0.0174536,0.0116357,0.116986,1.70881,0.918276,254,254,0.01012,0,0
1.21188,0.140559,0.0256789,2.24873e-06,0.115984,0.0175276,0.011685,0.117129,1.70934,0.914933,255,255,0.01016,0,0
1.21545,0.140559,0.0257279,2.26645e-06,0.115643,0.0176005,0.0117337,0.117271,1.70985,0.911694,256,256,0.0102,0,0
1.2184,0.140559,0.0257661,2.28364e-06,0.115364,0.0176584,0.0117723,0.117372,1.71022,0.909096,257,257,0.01024,0,0
1.22165,0.140559,0.0258103,2.30032e-06,0.115057,0.0177242,0.0118161,0.117496,1.71067,0.906199,258,258,0.01028,0,0
1.22435,0.140559,0.0258449,2.3165e-06,0.114803,0.0177767,0.0118511,0.117584,1.71099,0.903861,259,259,0.01032,0,0
1.22729,0.140559,0.0258847,2.33219e-06,0.114528,0.0178357,0.0118905,0.117692,1.71139,0.901283,260,260,0.01036,0,0
1.22977,0.140559,0.025916,2.3474e-06,0.114297,0.0178833,0.0119222,0.117768,1.71166,0.899173,261,261,0.0104,0,0
1.23245,0.140559,0.025952,2.36214e-06,0.114049,0.0179367,0.0119578,0.117863,1.71201,0.896861,262,262,0.01044,0,0
1.23472,0.140558,0.0259805,2.37642e-06,0.113838,0.01798,0.0119867,0.11793,1.71225,0.894951,263,263,0.01048,0,0
1.23717,0.140559,0.0260132,2.39026e-06,0.113613,0.0180285,0.012019,0.118014,1.71256,0.892865,264,264,0.01052,0,0
1.23926,0.140558,0.0260392,2.40367e-06,0.113421,0.0180681,0.0120454,0.118073,1.71277,0.891129,265,265,0.01056,0,0
1.24151,0.140559,0.026069,2.41666e-06,0.113216,0.0181123,0.0120748,0.118147,1.71304,0.889239,266,266,0.0106,0,0
1.24344,0.140558,0.0260928,2.42924e-06,0.11304,0.0181484,0.012099,0.1182,1.71323,0.887657,267,267,0.01064,0,0
1.24551,0.140559,0.0261201,2.44142e-06,0.112852,0.0181889,0.0121259,0.118266,1.71347,0.885938,268,268,0.01068,0,0
1.24729,0.140558,0.0261418,2.45321e-06,0.112691,0.018222,0.012148,0.118313,1.71364,0.884493,269,269,0.01072,0,0
1.2492,0.140559,0.0261669,2.46463e-06,0.112519,0.0182591,0.0121728,0.118373,1.71386,0.882925,270,270,0.01076,0,0
1.25085,0.140558,0.0261868,2.47568e-06,0.11237,0.0182896,0.012193,0.118414,1.71401,0.881603,271,271,0.0108,0,0
1.25261,0.140559,0.02621,2.48637e-06,0.112213,0.0183237,0.0122158,0.118468,1.7142,0.880169,272,272,0.01084,0,0
1.25413,0.140558,0.0262282,2.49672e-06,0.112076,0.0183516,0.0122344,0.118505,1.71433,0.878957,273,273,0.01088,0,0
1.25576,0.140559,0.0262495,2.50674e-06,0.111931,0.0183831,0.0122554,0.118553,1.71451,0.877642,274,274,0.01092,0,0
1.25717,0.140558,0.0262663,2.51643e-06,0.111805,0.0184088,0.0122725,0.118586,1.71463,0.87653,275,275,0.01096,0,0
1.25868,0.140559,0.026286,2.5258e-06,0.111672,0.0184378,0.0122918,0.11863,1.71479,0.875323,276,276,0.011,0,0
1.25999,0.140558,0.0263014,2.53487e-06,0.111555,0.0184614,0.0123076,0.11866,1.71489,0.8743,277,277,0.01104,0,0
1.26138,0.140559,0.0263196,2.54364e-06,0.111432,0.0184882,0.0123255,0.1187,1.71504,0.87319,278,278,0.01108,0,0
1.26259,0.140558,0.0263338,2.55213e-06,0.111325,0.01851,0.01234,0.118726,1.71513,0.872249,279,279,0.01112,0,0
1.26389,0.140559,0.0263507,2.56033e-06,0.111211,0.0185348,0.0123565,0.118763,1.71527,0.871227,280,280,0.01116,0,0
1.26501,0.140558,0.0263637,2.56827e-06,0.111112,0.0185549,0.01237,0.118787,1.71535,0.87036,281,281,0.0112,0,0
1.26622,0.140559,0.0263794,2.57594e-06,0.111007,0.0185779,0.0123852,0.11882,1.71547,0.869417,282,282,0.01124,0,0
1.26726,0.140558,0.0263914,2.58336e-06,0.110915,0.0185964,0.0123976,0.118841,1.71555,0.868618,283,283,0.01128,0,0
1.26837,0.140559,0.026406,2.59054e-06,0.110818,0.0186177,0.0124118,0.118873,1.71566,0.867748,284,284,0.01132,0,0
1.26934,0.140558,0.026417,2.59748e-06,0.110733,0.0186348,0.0124232,0.118891,1.71573,0.86701,285,285,0.01136,0,0
1.27038,0.140559,0.0264305,2.60418e-06,0.110643,0.0186546,0.0124364,0.11892,1.71583,0.866206,286,286,0.0114,0,0
1.27128,0.140558,0.0264407,2.61067e-06,0.110564,0.0186704,0.0124469,0.118937,1.71589,0.865524,287,287,0.01144,0,0
1.27224,0.140559,0.0264533,2.61694e-06,0.110481,0.0186887,0.0124591,0.118963,1.71599,0.864781,288,288,0.01148,0,0
1.27308,0.140558,0.0264626,2.623e-06,0.110408,0.0187033,0.0124689,0.118978,1.71604,0.864151,289,289,0.01152,0,0
1.27397,0.140559,0.0264744,2.62885e-06,0.110331,0.0187203,0.0124802,0.119003,1.71613,0.863463,290,290,0.01156,0,0
1.27475,0.140558,0.026483,2.63451e-06,0.110263,0.0187338,0.0124892,0.119016,1.71618,0.86288,291,291,0.0116,0,0
1.27558,0.140559,0.0264939,2.63998e-06,0.110192,0.0187496,0.0124998,0.119039,1.71626,0.862244,292,292,0.01164,0,0
1.2763,0.140558,0.0265018,2.64527e-06,0.110129,0.0187621,0.0125081,0.119051,1.71631,0.861704,293,293,0.01168,0,0
1.27707,0.140559,0.026512,2.65038e-06,0.110063,0.0187768,0.0125179,0.119072,1.71638,0.861114,294,294,0.01172,0,0
1.27775,0.140558,0.0265193,2.65532e-06,0.110004,0.0187884,0.0125256,0.119083,1.71642,0.860615,295,295,0.01176,0,0
1.27847,0.140559,0.0265289,2.66009e-06,0.109944,0.0188021,0.0125347,0.119102,1.71649,0.860068,296,296,0.0118,0,0
1.27909,0.140558,0.0265356,2.6647e-06,0.109889,0.0188127,0.0125418,0.119112,1.71652,0.859605,297,297,0.01184,0,0
1.27976,0.140559,0.0265445,2.66916e-06,0.109832,0.0188255,0.0125503,0.11913,1.71659,0.859098,298,298,0.01188,0,0
1.28034,0.140558,0.0265507,2.67347e-06,0.109781,0.0188354,0.0125569,0.119139,1.71662,0.858669,299,299,0.01192,0,0
1.28096,0.140559,0.026559,2.67763e-06,0.109729,0.0188473,0.0125648,0.119156,1.71668,0.858199,300,300,0.01196,0,0
1.2815,0.140558,0.0265647,2.68165e-06,0.109682,0.0188564,0.0125709,0.119163,1.71671,0.857801,301,301,0.012,0,0
1.28208,0.140559,0.0265724,2.68553e-06,0.109633,0.0188675,0.0125783,0.119179,1.71677,0.857365,302,302,0.01204,0,0
1.28259,0.140558,0.0265777,2.68928e-06,0.109589,0.0188759,0.0125839,0.119186,1.71679,0.856996,303,303,0.01208,0,0
1.28312,0.140559,0.026585,2.69291e-06,0.109544,0.0188862,0.0125908,0.119201,1.71685,0.856591,304,304,0.01212,0,0
1.28359,0.140558,0.0265898,2.69641e-06,0.109503,0.018894,0.012596,0.119207,1.71687,0.856248,305,305,0.01216,0,0
1.28409,0.140559,0.0265966,2.69979e-06,0.109462,0.0189037,0.0126024,0.119221,1.71692,0.855872,306,306,0.0122,0,0
1.28453,0.140558,0.026601,2.70306e-06,0.109423,0.0189109,0.0126073,0.119226,1.71694,0.855554,307,307,0.01224,0,0
1.285,0.140559,0.0266074,2.70622e-06,0.109385,0.0189199,0.0126133,0.119239,1.71698,0.855204,308,308,0.01228,0,0
1.2854,0.140558,0.0266115,2.70927e-06,0.109349,0.0189266,0.0126177,0.119244,1.717,0.854909,309,309,0.01232,0,0
1.28584,0.140559,0.0266174,2.71222e-06,0.109313,0.018935,0.0126233,0.119256,1.71705,0.854585,310,310,0.01236,0,0
1.28622,0.140558,0.0266212,2.71506e-06,0.10928,0.0189411,0.0126274,0.11926,1.71706,0.85431,311,311,0.0124,0,0
1.28662,0.140559,0.0266268,2.71781e-06,0.109247,0.018949,0.0126326,0.119272,1.7171,0.854009,312,312,0.01244,0,0
1.28697,0.140558,0.0266302,2.72047e-06,0.109215,0.0189547,0.0126365,0.119275,1.71711,0.853753,313,313,0.01248,0,0
1.28735,0.140559,0.0266355,2.72303e-06,0.109185,0.018962,0.0126413,0.119287,1.71715,0.853473,314,314,0.01252,0,0
1.28768,0.140557,0.0266386,2.72551e-06,0.109156,0.0189673,0.0126449,0.119289,1.71716,0.853235,315,315,0.01256,0,0
1.28803,0.140559,0.0266436,2.7279e-06,0.109127,0.0189741,0.0126494,0.1193,1.7172,0.852976,316,316,0.0126,0,0
1.28834,0.140557,0.0266464,2.73022e-06,0.1091,0.018979,0.0126527,0.119302,1.71721,0.852754,317,317,0.01264,0,0
1.28866,0.140559,0.0266511,2.73245e-06,0.109074,0.0189854,0.0126569,0.119312,1.71725,0.852513,318,318,0.01268,0,0
1.28895,0.140557,0.0266537,2.73461e-06,0.109048,0.0189899,0.01266,0.119314,1.71725,0.852307,319,319,0.01272,0,0
1.28925,0.140559,0.0266581,2.73669e-06,0.109024,0.0189959,0.0126639,0.119324,1.71729,0.852083,320,320,0.01276,0,0
1.28952,0.140557,0.0266605,2.7387e-06,0.109,0.0190001,0.0126667,0.119325,1.71729,0.851891,321,321,0.0128,0,0
1.2898,0.140559,0.0266646,2.74064e-06,0.108978,0.0190057,0.0126705,0.119334,1.71733,0.851683,322,322,0.01284,0,0
1.29005,0.140557,0.0266668,2.74252e-06,0.108955,0.0190095,0.012673,0.119335,1.71733,0.851504,323,323,0.01288,0,0
1.29031,0.140559,0.0266706,2.74433e-06,0.108935,0.0190148,0.0126765,0.119344,1.71736,0.851311,324,324,0.01292,0,0
1.29054,0.140557,0.0266726,2.74608e-06,0.108914,0.0190183,0.0126789,0.119345,1.71736,0.851143,325,325,0.01296,0,0
1.29078,0.140559,0.0266763,2.74777e-06,0.108895,0.0190232,0.0126822,0.119353,1.7174,0.850965,326,326,0.013,0,0
1.291,0.140557,0.0266781,2.7494e-06,0.108875,0.0190265,0.0126844,0.119354,1.7174,0.850808,327,327,0.01304,0,0
1.29122,0.140559,0.0266815,2.75098e-06,0.108857,0.0190311,0.0126874,0.119362,1.71743,0.850643,328,328,0.01308,0,0
1.29143,0.140557,0.0266832,2.7525e-06,0.108838,0.0190342,0.0126894,0.119362,1.71743,0.850496,329,329,0.01312,0,0
1.29164,0.140559,0.0266864,2.75397e-06,0.108822,0.0190384,0.0126923,0.11937,1.71745,0.850343,330,330,0.01316,0,0
1.29183,0.140557,0.0266879,2.75539e-06,0.108805,0.0190413,0.0126942,0.119369,1.71745,0.850206,331,331,0.0132,0,0
1.29202,0.140559,0.026691,2.75676e-06,0.10879,0.0190453,0.0126968,0.119377,1.71748,0.850064,332,332,0.01324,0,0
1.2922,0.140557,0.0266923,2.75809e-06,0.108773,0.0190479,0.0126986,0.119376,1.71748,0.849936,333,333,0.01328,0,0
1.29238,0.140559,0.0266952,2.75937e-06,0.10876,0.0190516,0.0127011,0.119384,1.7175,0.849804,334,334,0.01332,0,0
1.29255,0.140557,0.0266964,2.7606e-06,0.108744,0.019054,0.0127027,0.119383,1.7175,0.849684,335,335,0.01336,0,0
1.29271,0.140559,0.0266992,2.76179e-06,0.108732,0.0190575,0.012705,0.11939,1.71753,0.849563,336,336,0.0134,0,0
1.29288,0.140557,0.0267003,2.76294e-06,0.108717,0.0190598,0.0127065,0.119389,1.71752,0.84945,337,337,0.01344,0,0
1.29302,0.140559,0.0267028,2.76406e-06,0.108706,0.019063,0.0127087,0.119396,1.71755,0.849338,338,338,0.01348,0,0
1.29318,0.140557,0.0267038,2.76513e-06,0.108692,0.0190651,0.0127101,0.119395,1.71754,0.849232,339,339,0.01352,0,0
1.29331,0.140559,0.0267062,2.76617e-06,0.108681,0.0190682,0.0127121,0.119401,1.71757,0.849129,340,340,0.01356,0,0
1.29346,0.140557,0.0267071,2.76717e-06,0.108668,0.0190701,0.0127134,0.1194,1.71756,0.849029,341,341,0.0136,0,0
1.29358,0.140559,0.0267094,2.76814e-06,0.108659,0.019073,0.0127153,0.119406,1.71759,0.848934,342,342,0.01364,0,0
1.29372,0.140557,0.0267102,2.76907e-06,0.108646,0.0190747,0.0127165,0.119405,1.71758,0.84884,343,343,0.01368,0,0
1.29383,0.140559,0.0267124,2.76997e-06,0.108638,0.0190774,0.0127183,0.119411,1.7176,0.848752,344,344,0.01372,0,0
1.29396,0.140557,0.0267131,2.77084e-06,0.108625,0.0190791,0.0127194,0.119409,1.7176,0.848664,345,345,0.01376,0,0
1.29407,0.140559,0.0267152,2.77168e-06,0.108618,0.0190816,0.012721,0.119415,1.71762,0.848583,346,346,0.0138,0,0
1.29419,0.140557,0.0267158,2.77249e-06,0.108606,0.0190831,0.0127221,0.119414,1.71761,0.848499,347,347,0.01384,0,0
1.29429,0.140559,0.0267177,2.77328e-06,0.1086,0.0190854,0.0127236,0.119419,1.71763,0.848426,348,348,0.01388,0,0
1.2944,0.140557,0.0267183,2.77403e-06,0.108589,0.0190868,0.0127246,0.119417,1.71763,0.848347,349,349,0.01392,0,0
1.29449,0.140559,0.0267201,2.77476e-06,0.108583,0.019089,0.012726,0.119423,1.71765,0.848279,350,350,0.01396,0,0
1.2946,0.140557,0.0267206,2.77547e-06,0.108572,0.0190903,0.0127269,0.119421,1.71764,0.848204,351,351,0.014,0,0
1.29468,0.140559,0.0267224,2.77615e-06,0.108567,0.0190924,0.0127282,0.119427,1.71766,0.848143,352,352,0.01404,0,0
1.29479,0.140557,0.0267228,2.77681e-06,0.108557,0.0190936,0.0127291,0.119424,1.71765,0.848071,353,353,0.01408,0,0
1.29486,0.140559,0.0267245,2.77744e-06,0.108552,0.0190955,0.0127303,0.11943,1.71767,0.848015,354,354,0.01412,0,0
1.29496,0.140557,0.0267248,2.77806e-06,0.108542,0.0190966,0.0127311,0.119428,1.71766,0.847948,355,355,0.01416,0,0
1.29502,0.140559,0.0267264,2.77865e-06,0.108538,0.0190984,0.0127323,0.119433,1.71768,0.847897,356,356,0.0142,0,0
1.29512,0.140557,0.0267267,2.77922e-06,0.108529,0.0190995,0.012733,0.119431,1.71767,0.847832,357,357,0.01424,0,0
1.29517,0.140559,0.0267282,2.77977e-06,0.108525,0.0191011,0.0127341,0.119436,1.71769,0.847787,358,358,0.01428,0,0
1.29527,0.140557,0.0267285,2.78031e-06,0.108516,0.0191021,0.0127347,0.119433,1.71768,0.847725,359,359,0.01432,0,0
1.29532,0.140559,0.0267299,2.78082e-06,0.108513,0.0191036,0.0127357,0.119438,1.7177,0.847684,360,360,0.01436,0,0
1.29541,0.140557,0.0267301,2.78132e-06,0.108505,0.0191046,0.0127364,0.119436,1.71769,0.847625,361,361,0.0144,0,0
1.29545,0.140559,0.0267314,2.7818e-06,0.108502,0.019106,0.0127373,0.119441,1.71771,0.847588,362,362,0.01444,0,0
1.29554,0.140557,0.0267316,2.78226e-06,0.108494,0.0191068,0.0127379,0.119438,1.7177,0.847532,363,363,0.01448,0,0
1.29557,0.140559,0.0267329,2.78271e-06,0.108492,0.0191082,0.0127388,0.119443,1.71772,0.847499,364,364,0.01452,0,0
1.29566,0.140557,0.0267331,2.78314e-06,0.108484,0.019109,0.0127393,0.11944,1.71771,0.847445,365,365,0.01456,0,0
1.29569,0.140559,0.0267343,2.78356e-06,0.108482,0.0191102,0.0127401,0.119445,1.71772,0.847416,366,366,0.0146,0,0
1.29577,0.140557,0.0267344,2.78396e-06,0.108474,0.019111,0.0127406,0.119442,1.71771,0.847364,367,367,0.01464,0,0
1.2958,0.140559,0.0267355,2.78435e-06,0.108473,0.0191121,0.0127414,0.119447,1.71773,0.847339,368,368,0.01468,0,0
1.29587,0.140557,0.0267356,2.78473e-06,0.108465,0.0191128,0.0127419,0.119444,1.71772,0.847288,369,369,0.01472,0,0
1.2959,0.140559,0.0267367,2.78509e-06,0.108465,0.0191139,0.0127426,0.119449,1.71774,0.847267,370,370,0.01476,0,0
1.29597,0.140557,0.0267368,2.78544e-06,0.108457,0.0191146,0.012743,0.119446,1.71773,0.847218,371,371,0.0148,0,0
1.29599,0.140559,0.0267378,2.78578e-06,0.108457,0.0191155,0.0127437,0.119451,1.71774,0.8472,372,372,0.01484,0,0
1.29606,0.140557,0.0267379,2.7861e-06,0.108449,0.0191162,0.0127441,0.119448,1.71773,0.847152,373,373,0.01488,0,0
1.29608,0.140559,0.0267388,2.78642e-06,0.10845,0.0191171,0.0127447,0.119452,1.71775,0.847137,374,374,0.01492,0,0
1.29615,0.140557,0.0267389,2.78672e-06,0.108442,0.0191177,0.0127451,0.119449,1.71774,0.847091,375,375,0.01496,0,0
1.29616,0.140559,0.0267398,2.78702e-06,0.108443,0.0191185,0.0127457,0.119454,1.71776,0.847079,376,376,0.015,0,0
1.29623,0.140557,0.0267398,2.7873e-06,0.108436,0.0191191,0.0127461,0.119451,1.71774,0.847034,377,377,0.01504,0,0
1.29623,0.140559,0.0267407,2.78757e-06,0.108436,0.0191198,0.0127466,0.119455,1.71776,0.847025,378,378,0.01508,0,0
1.2963,0.140557,0.0267407,2.78784e-06,0.108429,0.0191204,0.0127469,0.119452,1.71775,0.846981,379,379,0.01512,0,0
1.2963,0.140559,0.0267415,2.78809e-06,0.108431,0.0191211,0.0127474,0.119456,1.71776,0.846974,380,380,0.01516,0,0
1.29637,0.140557,0.0267415,2.78834e-06,0.108424,0.0191216,0.0127477,0.119453,1.71775,0.846931,381,381,0.0152,0,0
1.29637,0.140559,0.0267423,2.78858e-06,0.108425,0.0191222,0.0127482,0.119457,1.71777,0.846927,382,382,0.01524,0,0
1.29644,0.140557,0.0267422,2.78881e-06,0.108418,0.0191227,0.0127485,0.119454,1.71776,0.846885,383,383,0.01528,0,0
1.29643,0.140559,0.026743,2.78903e-06,0.10842,0.0191233,0.0127489,0.119459,1.71777,0.846883,384,384,0.01532,0,0
1.2965,0.140557,0.0267429,2.78925e-06,0.108413,0.0191238,0.0127492,0.119456,1.71776,0.846842,385,385,0.01536,0,0
1.29649,0.140559,0.0267437,2.78945e-06,0.108415,0.0191243,0.0127495,0.11946,1.71778,0.846842,386,386,0.0154,0,0
1.29655,0.140557,0.0267436,2.78965e-06,0.108409,0.0191248,0.0127499,0.119457,1.71777,0.846801,387,387,0.01544,0,0
1.29654,0.140559,0.0267443,2.78985e-06,0.108411,0.0191252,0.0127502,0.119461,1.71778,0.846804,388,388,0.01548,0,0
1.29661,0.140557,0.0267442,2.79003e-06,0.108404,0.0191257,0.0127505,0.119457,1.71777,0.846764,389,389,0.01552,0,0
1.29659,0.140559,0.0267449,2.79021e-06,0.108407,0.0191261,0.0127507,0.119461,1.71778,0.846769,390,390,0.01556,0,0
1.29665,0.140557,0.0267448,2.79039e-06,0.1084,0.0191266,0.012751,0.119458,1.71777,0.846729,391,391,0.0156,0,0
1.29664,0.140559,0.0267454,2.79055e-06,0.108403,0.0191269,0.0127513,0.119462,1.71779,0.846736,392,392,0.01564,0,0
1.2967,0.140557,0.0267453,2.79072e-06,0.108396,0.0191274,0.0127516,0.119459,1.71778,0.846696,393,393,0.01568,0,0
1.29668,0.140559,0.0267459,2.79087e-06,0.108399,0.0191277,0.0127518,0.119463,1.71779,0.846705,394,394,0.01572,0,0
1.29674,0.140557,0.0267458,2.79102e-06,0.108393,0.0191281,0.0127521,0.11946,1.71778,0.846666,395,395,0.01576,0,0
1.29672,0.140559,0.0267464,2.79117e-06,0.108396,0.0191284,0.0127523,0.119464,1.71779,0.846676,396,396,0.0158,0,0
1.29678,0.140557,0.0267463,2.79131e-06,0.108389,0.0191288,0.0127525,0.119461,1.71778,0.846637,397,397,0.01584,0,0
1.29675,0.140559,0.0267468,2.79145e-06,0.108393,0.019129,0.0127527,0.119464,1.71779,0.84665,398,398,0.01588,0,0
